conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;sentiment
1.76e+18;Wed Feb 28 13:56:04 +0000 2024;1;Mencari Penyebab Kondisi Pasar Apartemen Masih Tiarap Meski Ada Stimulus PPN DTP https://t.co/315F9Ics7u;1.76e+18;;;in;Indonesia;0.0;0.0;0.0;https://x.com/bisnisindo_id/status/1762839086321340896;1.33e+18;bisnisindo_id;neutral
1.76e+18;Thu Feb 29 11:37:38 +0000 2024;3;Ini momen yang tepat miliki IONIQ 5 dengan PPN hanya 1%! Beli sekarang dan kamu bisa menghemat sampai 75 Juta &amp;;;;;;;;;;;;neutral
1.76e+18;Fri Feb 23 12:09:21 +0000 2024;0;Pemerintah Kembali Berikan Insentif PPN DTP Kendaraan Bermotor Listrik https://t.co/kpvp846GR3 lewat @baliportal_news;1.76e+18;;;in;Bali;0.0;0.0;0.0;https://x.com/Baliportal_news/status/1761000288788336957;1.5e+18;Baliportal_news;neutral
1.76e+18;Mon Feb 26 07:15:00 +0000 2024;2;Pemberian insentif PPN DTP ini diberikan dalam rangka meningkatkan pertumbuhan ekonomi nasional serta meningkatkan daya beli properti oleh masyarakat. https://t.co/rN53EjF5Jj;1.76e+18;;;in;Jakarta;0.0;0.0;2.0;https://x.com/HukumOnline/status/1762013376446644260;125297822.0;HukumOnline;neutral
1.76e+18;Thu Feb 29 02:12:27 +0000 2024;2;Banda Aceh - Enam Satuan jajaran Kodam Iskandar Muda memperoleh Penganugerahan KPPN award semester ll TAHUN 2023. Bertempat di Aula Gedung D Lantai V PPN Banda Aceh Jln Tgk. Chik di Tiro Gampong Peuniti Kec. Baiturrahman Kota Banda Aceh Rabu (28/02/24) https://t.co/wovq8jeIr2;1.76e+18;https://pbs.twimg.com/media/GHeFWgVbcAAaBrI.jpg;;in;Kota Banda Aceh, Provinsi Aceh;0.0;0.0;2.0;https://x.com/kodam_im/status/1763024403972145576;4495974920.0;kodam_im;neutral
1.76e+18;Mon Feb 26 14:39:49 +0000 2024;0;Setelah melakukan adegan dewasa dengan membayar-bayar kewajiban dan belanja bulanan hal yang sederhana tapi lumayan jadi beban adalah 'biaya admin dan PPN'... Bisa 7% dari pendapatan...;1.76e+18;;;in;Yogyakarta, Indonesia;0.0;0.0;0.0;https://x.com/lgh_khun/status/1762125319732187390;1,00E+18;lgh_khun;negative
1.76e+18;Wed Feb 28 12:41:57 +0000 2024;0;Menteri PPN/Kepala Bappenas @Suharso_M Mengucapkan: Selamat Hari Raya Galungan dan Kuningan 2024. Semoga kebahagiaan dan kedamaian datang dari segala penjuru serta kita semua menemukan keberkahan. #BapenasAdalahKita __ Dipecat Endgame Presiden Joko Widodo Syahrini Panglima TNI https://t.co/SH9mFpCRht;1.76e+18;https://pbs.twimg.com/media/GHbL15Qa8AAoXqR.jpg;;in;Jakarta Capital Region;0.0;1.0;0.0;https://x.com/Caroline_Chania/status/1762820434427609233;500547416.0;Caroline_Chania;neutral
1.76e+18;Tue Feb 27 08:03:33 +0000 2024;1;bsk ulangan eko menghitung PPh PPn PPnBm PBB TAPI GABOLEE PAKE KALKULATOORRR;1.76e+18;;;in;dreamland;1.0;3.0;0.0;https://x.com/bluwbelli/status/1762387983309975801;1.52e+18;bluwbelli;negative
1.76e+18;Tue Feb 27 07:49:51 +0000 2024;0;bangga bgt aku bisa rekon PPN hiksss;1.76e+18;;;in;Jakarta, Indonesia.;0.0;0.0;0.0;https://x.com/tystrsia/status/1762384533721419956;2890721448.0;tystrsia;positive
1.76e+18;Thu Feb 29 09:59:32 +0000 2024;0;gilaaa seharian ngerjain ppn doang;1.76e+18;;;in;ðŸ¦‹ she/her â€¢ unlabeled;0.0;0.0;0.0;https://x.com/rapunjze/status/1763141946586116296;417028314.0;rapunjze;negative
1.76e+18;Thu Feb 29 08:09:13 +0000 2024;0;gila. dari pagi smpe jam segini cuma mikirin kenapa ppn selisih mana stupid bgt gueee hal yang ga perlu dipikirin tapi w pikirin;1.76e+18;;;in;ðŸ¦‹ she/her â€¢ unlabeled;0.0;0.0;0.0;https://x.com/rapunjze/status/1763114186668962301;417028314.0;rapunjze;negative
1.76e+18;Fri Feb 23 14:53:10 +0000 2024;0;Pemerintah Berikan Insentif PPN DTP untuk Kendaraan Listrik @hyundaimotorid @Hyundai_Global #KendaraanListrik #PPNDTP #News https://t.co/ebwQh6YFff;1.76e+18;;;in;;0.0;0.0;4.0;https://x.com/matamalukucom/status/1761041515483484435;1.41e+18;matamalukucom;neutral
1.76e+18;Wed Feb 28 03:59:04 +0000 2024;0;Pagi min @kring_pajak mohon bantuannya dlm pembuatan FP PPN pemberian cuma2 dgn kode 04 Misal nilai penyerahan 1 jt. Apakah yg benar pengisian nya DPP : 10% x 1jt = 100.000 dan PPN : 11% x 100.000 = 11.000? Thanks;1.76e+18;;;in;Indonesia;0.0;1.0;0.0;https://x.com/divanocturno/status/1762688842996572403;164569271.0;divanocturno;neutral
1.76e+18;Mon Feb 26 13:35:58 +0000 2024;0;Pemerintah Kembali Berikan Insentif PPN DTP Kendaraan Bermotor Listrik https://t.co/XSjpqceMOf;1.76e+18;;;in;;0.0;0.0;0.0;https://x.com/IndosatuN/status/1762109249495437341;1.54e+18;IndosatuN;neutral
1.76e+18;Mon Feb 26 11:17:39 +0000 2024;0;Cuma Ini Mobil Listrik yang Dapat Insentif PPN Tahun 2024 https://t.co/XFDVDPX26p;1.76e+18;;;in;ÃœT: -6.311655,106.753334;0.0;0.0;1.0;https://x.com/detikoto/status/1762074441029214569;80543284.0;detikoto;neutral
1.76e+18;Wed Feb 28 16:21:47 +0000 2024;0;Bener2 sakit kepala gua ngerjain PPN ni;1.76e+18;;;in;62;0.0;1.0;0.0;https://x.com/wdya_np/status/1762875756630495524;232447993.0;wdya_np;negative
1.76e+18;Wed Feb 28 12:46:31 +0000 2024;0;Pusing bgt. Debat perkara PPN transaksi dari PKP dan Non PKP;1.76e+18;;;in;Indonesia;0.0;0.0;0.0;https://x.com/kalyndaranaya/status/1762821580881809618;969388069.0;kalyndaranaya;negative
1.76e+18;Tue Feb 27 23:54:34 +0000 2024;0;Sekedar mengingatkan tahun depan PPN 12%;1.76e+18;;;in;::1;0.0;1.0;0.0;https://x.com/rizekamaulana/status/1762627315610407235;231243231.0;rizekamaulana;neutral
1.8e+18;Fri May 31 15:36:51 +0000 2024;0;Jangan tunggu detik terakhir #KawanPajak! Ingat batas waktu pelaporan SPT Masa PPN adalah akhir bulan berikutnya. Selesaikan kewajiban perpajakanmu tepat waktu. Lapor di https://t.co/q5cYXnSSXK! https://t.co/WqMBUksvPT;1.8e+18;https://pbs.twimg.com/media/GO6vp8vbQAA7f8Q.jpg;;in;Kepahiang, Indonesia;0.0;0.0;0.0;https://x.com/pajakkepahiang/status/1796566520543531390;3184839913.0;pajakkepahiang;negative
1.8e+18;Thu May 30 00:11:23 +0000 2024;49;beli Pecel kena PPN 10% belom lagi Parkir ini mau ditambah Tapera 2 5% https://t.co/LcyAt8GreT;1.8e+18;https://pbs.twimg.com/media/GOySG00bwAA-ZfF.jpg;;in;;2.0;16.0;17.0;https://x.com/Piyusaja2/status/1795971230580842734;1.61e+18;Piyusaja2;negative
1.8e+18;Wed May 29 13:08:52 +0000 2024;0;Hapus PPN industri buku tapi naikin PPN 12% https://t.co/jH7goBsN9v;1.8e+18;https://pbs.twimg.com/media/GOv6rS2aEAAxX3D.jpg;;in;Homophobic dni;0.0;0.0;0.0;https://x.com/mastaeseung/status/1795804500714033587;1.51e+18;mastaeseung;neutral
1.79e+18;Sun May 12 13:08:32 +0000 2024;4;Menteri Koordinator Perekonomian Airlangga Hartarto (@airlangga_hrt) buka suara soal rencana menaikkan tarif Pajak Pertambahan Nilai (PPN) menjadi 12% tahun depan. #Menko #AirlanggaHartarto #Buka #Suara #Kenaikan #Tarif #Pakak #PPN https://t.co/4PY2XzYuzx;1.79e+18;https://pbs.twimg.com/amplify_video_thumb/1789643626253017088/img/MpiE37FjLg4013WJ.jpg;;in;;0.0;9.0;1.0;https://x.com/Metro_TV/status/1789643823766991184;57261519.0;Metro_TV;neutral
1.8e+18;Wed May 29 08:33:49 +0000 2024;29;BUATMU YANG DUDUK DI SANA Pejabat edan suka bikin bencana Mau purna banyak ulahnya Bayar UKT tersier ga jadi katanya Tapi lalu dihantamnya dengan tapera dihantui BBM ganti harga distalking TDL naik konon kabarnya membayang juga PPN genit demi negara https://t.co/XALQfGVG8o;1.8e+18;https://pbs.twimg.com/media/GOu7uNIa0AAGEO-.jpg;;in;;2.0;3.0;8.0;https://x.com/blank0429/status/1795735282974933305;2908675710.0;blank0429;negative
1.79e+18;Tue May 21 02:41:46 +0000 2024;1;Menteri Keuangan Sri Mulyani Indrawati kembali membeberkan implementasi kebijakan kenaikan pajak pertambahan nilai (PPN) menjadi 12 persen mulai 1 Januari 2025. | #MenteriKeuangan #SriMulyani #KenaikanPajak12Persen https://t.co/TNz6qwvwiF;1.79e+18;https://pbs.twimg.com/media/GOEeFR4aUAArmYE.jpg;;in;Jakarta;1.0;3.0;2.0;https://x.com/kompascom/status/1792747585192837377;23343960.0;kompascom;neutral
1.8e+18;Fri May 31 10:48:36 +0000 2024;3;#SahabatBahari berikut ini adalah Data Operasional PPN Tanjungpandan periode tanggal 13-19 Mei 2024. #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #SaktiWahyuTrenggono #EkonomiBiru #ppntanjungpandan #sikembang https://t.co/MxdaQFA5bz;1.8e+18;https://pbs.twimg.com/media/GO5tt1OawAAf8ph.jpg;;in;Belitung, Bangka Belitung;0.0;0.0;1.0;https://x.com/ppn_tgpandan/status/1796493977262448936;8.34e+17;ppn_tgpandan;neutral
1.8e+18;Thu May 30 09:21:23 +0000 2024;23;Sudah ya ga usah diributin lagi Menteri Perencanaan Pembangunan Nasional/Kepala Badan Perencanaan Pembangunan Nasional (PPN/Bappenas) Suharso turut berkomentar terkait program Tapera bersifat sukarela seperti tabungan haji https://t.co/jpdDh9ZqIe;1.8e+18;https://pbs.twimg.com/media/GO0QMxUbwAA6XU3.jpg;;in;Kebumen, Indonesia;3.0;57.0;7.0;https://x.com/bengkeldodo/status/1796109640507310501;576755999.0;bengkeldodo;neutral
1.8e+18;Fri May 31 09:45:13 +0000 2024;15;Setelah mengumumkan harga resmi #CloudEV secara nasional di Jakarta pada 15 Mei 2024 Wuling Motors memperkenalkan Cloud EV di IIMS Surabaya 2024. Mobil listrik ini dipasarkan dengan jarak tempuh 460 km seharga Rp407 juta (OTR Surabaya setelah insentif PPN). #WulingMotors https://t.co/3GnOKkIDdG;1.8e+18;https://pbs.twimg.com/media/GO5YoAsboAEzL7M.jpg;;in;Indonesia;0.0;1.0;2.0;https://x.com/WulingMotorsID/status/1796478028433993768;7.58e+17;WulingMotorsID;neutral
1.8e+18;Thu May 30 12:38:28 +0000 2024;5;#SahabatBahari PPN Brondong berkomitmen untuk menjaga integritas menuju Zona Wilayah Bebas dari Korupsi (WBK) #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #KKPGOID #MenteriKKP #SaktiWahyuTrenggono #ZI_WBK_WBBM #PPNBrondongBerMORAL https://t.co/NJ0pgBp5c0;1.8e+18;https://pbs.twimg.com/media/GO09ThUbkAAkkEV.jpg;;in;;0.0;0.0;1.0;https://x.com/PPN_Brondong/status/1796159241470022118;3228212202.0;PPN_Brondong;positive
1.8e+18;Thu May 30 05:16:55 +0000 2024;17;Harga tiket VIP +PPN suju seharga umr bandung https://t.co/mIHF7Phdo6;1.8e+18;https://pbs.twimg.com/media/GOzYJlMaoAARqiV.jpg;;in;Indonesia;3.0;6.0;4.0;https://x.com/SmaD_asdf/status/1796048118821114287;1951006886.0;SmaD_asdf;neutral
1.8e+18;Fri May 31 09:54:09 +0000 2024;0;Jangan tunggu detik terakhir #KawanPajak! Ingat batas waktu pelaporan SPT Masa PPN adalah akhir bulan berikutnya. Selesaikan kewajiban perpajakanmu tepat waktu. Lapor di https://t.co/a8d7P0A7H7! https://t.co/wZ7VE3VYzQ;1.8e+18;https://pbs.twimg.com/media/GO5hKGxbYAEuTIl.jpg;;in;Teluk Betung Utara, Indonesia;0.0;0.0;0.0;https://x.com/pajakblampung2/status/1796480278124462354;9.08e+17;pajakblampung2;negative
1.8e+18;Wed May 29 02:35:24 +0000 2024;5;Pajak dan Iuran negara yg mencekik rakyatnya dr mulai PPN - PPH - BPJS - ASABRI - TASPEN dan sekang Tapera muncul. Kenapa rakyat harus memuaskan hasrat Pemerintah ? https://t.co/GUFx1L8xUn;1.8e+18;https://pbs.twimg.com/ext_tw_video_thumb/1795643798808408064/pu/img/jDRmhP3w5PfaRuwI.jpg;;in;;2.0;1.0;3.0;https://x.com/embah72/status/1795645086312824853;4146240312.0;embah72;negative
1.8e+18;Thu May 30 08:32:08 +0000 2024;2;#SahabatPembangunan Kementerian PPN/Bappenas memperoleh peringkat kementerian terbaik ke-6 dalam pengawasan kearsipan 2023 yang diumumkan pada Rapat Koordinasi Evaluasi Hasil Pengawasan Kearsipan 2023 dalam Puncak Peringatan Hari Kearsipan ke-53 oleh @ArsipNasionalRI https://t.co/Dffxh3cClc;1.8e+18;https://pbs.twimg.com/media/GO0E7DPagAAXtOw.jpg;;in;Jakarta;0.0;2.0;0.0;https://x.com/BappenasRI/status/1796097246196322568;235021856.0;BappenasRI;neutral
1.8e+18;Thu May 30 00:25:27 +0000 2024;3;Kepala Pelabuhan menerima Kujungan Kerja DPRD Kolaka di PPN Ternate pada rabu 29 mei 2024 terkait program pembangunan di sektor kelautan dan perikanan dalam meningkatkan kesejahteraan masyarakat. #SailBeyondWithBlueEconomy #2024KKPBeyond #DJPTBersinergi https://t.co/I1YaYwADKS;1.8e+18;https://pbs.twimg.com/media/GOyVhIcbYAAJto2.jpg;;in;North Moluccas, Indonesia;0.0;0.0;0.0;https://x.com/PPNternate/status/1795974769101168772;7.41e+17;PPNternate;neutral
1.8e+18;Fri May 31 08:56:30 +0000 2024;1;Jangan tunggu detik terakhir #KawanPajak! Ingat batas waktu pelaporan SPT Masa PPN adalah akhir bulan berikutnya. Selesaikan kewajiban perpajakanmu tepat waktu. Lapor di https://t.co/xLTggslyWd! https://t.co/gfFUbtfmmd;1.8e+18;https://pbs.twimg.com/ext_tw_video_thumb/1796465675571273728/pu/img/fvAQU3HY5zqm70Uc.jpg;;in;Jakarta Selatan, Indonesia;0.0;0.0;0.0;https://x.com/pajakpma1/status/1796465768571498873;1.02e+18;pajakpma1;negative
1.8e+18;Thu May 30 08:00:15 +0000 2024;17;#TemanPemilih Anggota KPU Betty Epsilon Idroos hadir sebagai pembicara diskusi Menjamin Keterbukaan Pemerintah dalam Pilkada 2024 di Ruang BSM Gedung Kementerian PPN/Bappenas Jakarta Rabu (29/5/2024). https://t.co/EN7dCwg0Fq;1.8e+18;https://pbs.twimg.com/media/GOz9n8ybQAA56oY.jpg;;in;Republik Indonesia;0.0;3.0;9.0;https://x.com/KPU_ID/status/1796089224896151821;2413697946.0;KPU_ID;neutral
1.8e+18;Thu May 30 05:44:02 +0000 2024;0;SGT RELATE KRN BARU MINGGU KMRN OVT KRN PPN NAIK TKUT MAKAN MAKIN MAHAL https://t.co/DjEzohdDvh;1.8e+18;https://pbs.twimg.com/media/GOzecqXbYAAWOq9.jpg;;in;Dorm SM;0.0;1.0;0.0;https://x.com/weirdthan/status/1796054945130492279;9.61e+17;weirdthan;negative
1.79e+18;Sun May 19 10:31:09 +0000 2024;1;Mau Rumah Mewah Bebas PPN Cek Lokasinya https://t.co/Fzpf9lK3vT #Bisnis;1.79e+18;;;in;Jakarta;0.0;1.0;2.0;https://x.com/liputan6dotcom/status/1792140933414490464;47596019.0;liputan6dotcom;neutral
1.8e+18;Wed May 29 10:34:43 +0000 2024;1;Hai #SahabatBahari Yuk kita simak Infografis Data Operasional Harian PPN Sibolga Periode 27-29 Mei 2024. #25TahunKKP #SailBeyondWithBlueEconomy #2024KKPBeyond #EkonomiBiru #DJPTBersinergi https://t.co/X2vdAr4LBC;1.8e+18;https://pbs.twimg.com/media/GOvXYikbcAEejDq.jpg;;in;Sibolga, Indonesia;0.0;0.0;0.0;https://x.com/ppnsibolga1/status/1795765710289023029;8.24e+17;ppnsibolga1;neutral
1.8e+18;Fri May 31 03:15:06 +0000 2024;5;Halo #SahabatBahari Didampingi oleh Timja Operasional Pelabuhan PPN Pengambengan menerima kunjungan dari Kementerian Sekretariat Negara RI Sekretariat Wakil Presiden dalam rangka kegiatan penyerapan pandangan dan pemantauan kebijakan (30/5/24) https://t.co/6eveSagnEK;1.8e+18;https://pbs.twimg.com/media/GO4F8z_bEAAopN2.jpg;;in;Jembrana, Bali;0.0;1.0;0.0;https://x.com/PPNPengambengan/status/1796379853153079673;8.2e+17;PPNPengambengan;neutral
1.8e+18;Fri May 31 06:03:11 +0000 2024;0;Simak Infografis Terbaru! Peraturan Menteri PPN/Bappenas Nomor 2 Tahun 2024 tentang Rancangan Rencana Kerja Pemerintah Tahun 2025 Jangan lewatkan kesempatan untuk mengakses informasi hukum terkini. Unduh peraturan terbaru melalui link berikut: https://t.co/wcEV7JToAc https://t.co/BBAc1sC9xt;1.8e+18;https://pbs.twimg.com/ext_tw_video_thumb/1796421933137088512/pu/img/2eaPQdf4PU4Be5GU.jpg;;in;jakarta;0.0;1.0;0.0;https://x.com/jdihbappenas/status/1796422152914411937;2364971203.0;jdihbappenas;neutral
1.8e+18;Fri May 31 08:19:24 +0000 2024;7;Rabu(22/05) L.Sarinita Luhkan Kota Ternate mengikuti BIMTEK Gerakan Nasional Bulan Cinta Laut (BCL) di PPN Bastiong Ternate. Mei 2024 #GiatLuhkanSatminkalAmbon #Ternate https://t.co/y4oiwnS8af;1.8e+18;https://pbs.twimg.com/media/GO5LmjVacAA8zVT.jpg;;in;;0.0;0.0;0.0;https://x.com/Sari_Prisa/status/1796456430289186982;1.42e+18;Sari_Prisa;neutral
1.8e+18;Fri May 31 07:50:35 +0000 2024;0;Untuk semua momen berharga bersama keluarga ayo beli rumah di Alana Garden Ayo 2024 beli rumah CASH or KRP sampai bulan juni free PPN 100% Let's chat+6285693066183 #Marketing #SalesInHouse #InHouseSales #MarketingTwitter #MarketingX me on @instagram watch this video:;1.8e+18;;;in;Indonesia;1.0;1.0;0.0;https://x.com/muchamadhusyein/status/1796449179541319980;298621778.0;muchamadhusyein;positive
1.8e+18;Wed May 29 11:14:07 +0000 2024;4;PPN Ternate Laksanakan Sosialisasi Sertifikasi Cara Penanganan Ikan Yang Baik (CPIB) untuk meningkatkan wawasan dan keterampilan nelayan guna menjaga mutu ikan sehingga dapat meningkatkan nilai produksi. #SailBeyondWithBlueEconomy #2024KKPBeyond #DJPTBersinergi https://t.co/Nb2DLVEPKd;1.8e+18;https://pbs.twimg.com/media/GOvgUCraUAABz_a.jpg;;in;North Moluccas, Indonesia;0.0;1.0;0.0;https://x.com/PPNternate/status/1795775624789057714;7.41e+17;PPNternate;neutral
1.8e+18;Thu May 30 02:24:36 +0000 2024;1;Giat Protap Gatur pagi Unit Lantas Polsek Ciasem Bripda Gilang RM Melaksanakan Pelayanan Pengaturan arus lalin dan Penyebrangan di Jalan raya Pantura Guna Antisipasi rawan kecelakaan dan rawan kemacetan di depan PT.PPN Wilkum Polsek Ciasem - Polres Subang. https://t.co/OLTUmvr6ml;1.8e+18;https://pbs.twimg.com/media/GOywzUcaUAApq4F.jpg;;in;;0.0;0.0;0.0;https://x.com/Humaspolsekcia1/status/1796004757342937367;1.25e+18;Humaspolsekcia1;neutral
1.8e+18;Fri May 31 01:40:36 +0000 2024;2;Protap Gatur pagi Unit Lantas Polsek Ciasem Aipda Asepudin Melaksanakan Pelayanan Pengaturan arus lalin dan Penyebrangan di Jalan raya Pantura Guna Antisipasi rawan kecelakaan dan rawan kemacetan di depan PT.PPN Wilkum Polsek Ciasem - Polres Subang. https://t.co/teclCtgjd1;1.8e+18;https://pbs.twimg.com/media/GO3wU8NacAAPtrX.jpg;;in;;0.0;0.0;0.0;https://x.com/Humaspolsekcia1/status/1796356071675867481;1.25e+18;Humaspolsekcia1;neutral
1.8e+18;Fri May 31 15:28:04 +0000 2024;2;Insentif PPN 100% Berakhir di Juni Pengembang Ini Geber Penjualan https://t.co/fhOaCa3lts #Bisnis;1.8e+18;;;in;Jakarta;0.0;0.0;0.0;https://x.com/liputan6dotcom/status/1796564308626993479;47596019.0;liputan6dotcom;neutral
1.8e+18;Wed May 29 11:39:54 +0000 2024;35;eh maksudnya im eligible to apply for ppn jpa YAYYYYYYYY;1.8e+18;;;in;;1.0;4.0;1.0;https://x.com/childyanker/status/1795782111733129421;1.2e+18;childyanker;neutral
1.8e+18;Fri May 31 01:14:33 +0000 2024;0;KUKAR - Polsek Sangasanga menghadiri kunjungan kerja Panja Spesifik PPN Komisi VII DPR RI ke PT Kalimantan Ferro Industri. Di Kelurahan Pendingin Kecamatan Sangasanga pada Rabu (29/5/2024). https://t.co/XWkhrJN82E;1.8e+18;https://pbs.twimg.com/media/GO3qXQnaoAAElgV.jpg;;in;Kalimantan Timur, Indonesia;0.0;0.0;0.0;https://x.com/humas_reskukar/status/1796349515148247295;8.87e+17;humas_reskukar;neutral
1.79e+18;Wed May 08 05:14:14 +0000 2024;1;Corporate Secretary PPN Irto Ginting menegaskan bahwa Pertalite merupakan jenis bahan bakar khusus penugasan (JBKP) sesuai dengan Kepmen ESDM. https://t.co/nSnPDeplih;1.79e+18;;;in;Jakarta;0.0;0.0;0.0;https://x.com/kompascom/status/1788074913406005722;23343960.0;kompascom;neutral
1.79e+18;Wed May 01 13:07:07 +0000 2024;0;Kementerian PPN/Bappenas melalui Direktorat Kesehatan dan Gizi Masyarakat (KGM) membuka lowongan pekerjaan untuk lulusan S1 statistik atau ekonomi https://t.co/KZZqYiDiOg;1.79e+18;;;in;Jakarta;0.0;0.0;0.0;https://x.com/kompascom/status/1785657201983692894;23343960.0;kompascom;neutral
1.8e+18;Thu May 30 04:05:36 +0000 2024;0;Menteri PPN/Kepala Bappenas Suharso Monoarfa menyoroti ketimpangan pembangunan investasi dan ekonomi di Bali. Bahlil tawarkan solusinya. #bisnisupdate #update #bisnis #text https://t.co/9SMdMXBnuu;1.8e+18;;;in;;0.0;0.0;0.0;https://x.com/kumparan/status/1796030171058958755;7.6e+17;kumparan;neutral
1.8e+18;Fri May 31 10:46:31 +0000 2024;1;Kapolres Kukar Dampingi Kunker Panja Spesifik PPN Komisi VII DPR RI ke PT KFI https://t.co/7NyC0Z3nzj Kutai Kartanegara - Polsek Sangasanga menghadiri kunjungan kerja Panja Spesifik PPN Komisi VII DPR RI ke PT Kalimantan Ferro Industri. Di https://t.co/XtL6BPitUl https://t.co/sMf5JRceI6;1.8e+18;https://pbs.twimg.com/media/GO5tRnwaQAAKeAE.jpg;;in;;0.0;0.0;0.0;https://x.com/HSangasanga/status/1796493454287286301;1.18e+18;HSangasanga;neutral
1.79e+18;Thu May 23 00:33:35 +0000 2024;1;Pemerintah disebut berencana mengenakan PPN 1 persen untuk sembako atau bahan kebutuhan pokok. Benarkah demikian? https://t.co/GXxrb8eyKB;1.79e+18;;;in;Jakarta;0.0;2.0;0.0;https://x.com/kompascom/status/1793440102208926160;23343960.0;kompascom;neutral
1.79e+18;Mon May 20 06:39:05 +0000 2024;2;Pelaksanaan ketentuan kenaikan tarif PPN yang sudah diatur dalam Undang-undang Nomor 7 Tahun 2021 itu akan ditentukan oleh pemerintahan Prabowo. https://t.co/SciIjvfZMA;1.79e+18;;;in;Jakarta;0.0;0.0;1.0;https://x.com/kompascom/status/1792444918499246370;23343960.0;kompascom;neutral
1.8e+18;Wed May 29 04:42:03 +0000 2024;1;Setelah Pajak PPN Naik 12% UKT naik gunung cuma ditunda ditimpa TAPERA 3% â€ #NegeriParaMafia #DPRtiadaguna;1.8e+18;;;in;Kota Bengkulu, Bengkulu;0.0;0.0;0.0;https://x.com/Syarman59/status/1795676958405304673;7.99e+17;Syarman59;negative
1.8e+18;Fri May 31 22:39:56 +0000 2024;0;Kejahatan dlm naikn PPN oleh Koordinator menkoekuin.;1.8e+18;;;in;;0.0;0.0;0.0;https://x.com/hasbunallaah67/status/1796672993210601554;1.75e+18;hasbunallaah67;negative
1.8e+18;Fri May 31 05:21:19 +0000 2024;0;Tax tu ppn bukan? Kl ppn bahkan 11% gak sih terakhir beli pestapora 11% pajaknya;1.8e+18;;;in;;0.0;1.0;0.0;https://x.com/mamitigakucing/status/1796411616164290775;1.13e+18;mamitigakucing;neutral
1.8e+18;Wed May 29 09:17:40 +0000 2024;6;Dan bentar lagi inflasi akan makin menjadi-jadi sebagai imbas dari: - Kenaikan BBM - Kenaikan listrik - Kenaikan nilai tukar US Dollar - Kenaikan PPN Bahkan Tapera pun akan berkontribusi ke inflasi karena perusahaan akan menaruh bebannya ke harga barang/jasa yg dibayar konsumen.;1.8e+18;;;in;Indonesia;0.0;0.0;8.0;https://x.com/revolutia/status/1795746320990531820;14072986.0;revolutia;neutral
1.8e+18;Wed May 29 13:23:29 +0000 2024;1;Pusing bgt liat fyp mulai kebijakan tapera PPN naik 12% UKT naik HET beras naik BPJS dirombak BUMN banyak yg collaps bea cukai awurÂ²an belum lagi inflasi tiap tahun tapi UMR naiknya g seberapa. Dahlah;1.8e+18;;;in;N;0.0;0.0;0.0;https://x.com/cilokasia/status/1795808182092394997;1.72e+18;cilokasia;negative
1.79e+18;Mon May 20 08:38:07 +0000 2024;4;Sri Mulyani Serahkan ke Pemerintahan Prabowo soal Kenaikan PPN Jadi 12 Persen pada 2025 https://t.co/FG30fwT5Bp;1.79e+18;;;in;;0.0;0.0;0.0;https://x.com/VIVAcoid/status/1792474875321610644;41730943.0;VIVAcoid;neutral
1.8e+18;Thu May 30 16:00:56 +0000 2024;0;Hai #KawanPajak Jumat 31 Mei 2024 merupakan batas akhir: Penyetoran dan Pelaporan SPT Masa PPN untuk masa pajak April 2024. Segera lakukan penyetoran dan pelaporan sebelum lewat batas akhir agar terhindar dari sanksi Pasal 7 dan 9(2a) UU KUP. @DitjenPajakRI @pajakjabar3 https://t.co/XPzSYmwGCY;1.8e+18;https://pbs.twimg.com/media/GO1rpXSagAAro93.jpg;;in;Bekasi Timur;0.0;0.0;1.0;https://x.com/PajakBekasiutr/status/1796210191517810846;1.73e+18;PajakBekasiutr;neutral
1.79e+18;Mon May 20 06:09:34 +0000 2024;1;Pelaksanaan ketentuan kenaikan tarif PPN yang sudah diatur dalam Undang-undang Nomor 7 Tahun 2021 itu akan ditentukan oleh pemerintahan Prabowo. https://t.co/vyDpjfpI4G;1.79e+18;;;in;Jakarta;0.0;2.0;0.0;https://x.com/kompascom/status/1792437491083211070;23343960.0;kompascom;neutral
1.8e+18;Wed May 29 15:11:17 +0000 2024;0;On the future: Ppn listrik naik 12% BBM naik karena ada reneweal energi Gas naik Pajak minuman manis Tambah tagihan planet Persib;1.8e+18;;;in;;0.0;0.0;0.0;https://x.com/aris_kriswanto/status/1795835309185442073;7.19e+17;aris_kriswanto;neutral
1.8e+18;Thu May 30 11:50:10 +0000 2024;0;Menteri PPN Suharso Monoarfa Sebut Tapera Bersifat Sukarela https://t.co/IYo3wMKEmE;1.8e+18;;;in;Indonesia;0.0;0.0;0.0;https://x.com/Toto_1945/status/1796147085932122154;9.82e+17;Toto_1945;neutral
